text,intent_name,umap_x,umap_y
stop it now!,cancel,10.137709,-3.8826933
lower the volume,change_volume,8.390351,-6.872697
i need to delete my doctor's appointment scheduled for march 15th from my calendar,calendar_update,19.310368,4.633412
i repeat cancel,cancel,11.223674,-3.715563
is my day open for march 4th 2019,calendar,19.00742,6.1630344
how long can i keep chicken in the freezer for before it goes gross,food_last,-0.053177796,16.062536
what is on my schedule for the day of march 5th,calendar,18.47887,6.4929442
the reservation i placed is not needed anymore,cancel_reservation,10.829367,5.089294
when's the next time i should change my oil,oil_change_when,-4.5497465,5.3741345
what's a cool and interesting thing about dogs,fun_fact,10.325427,12.19235
can you cancel that,cancel,11.202246,-3.8922093
please give me a really impressive piece of trivia about bubble gum,fun_fact,10.276125,13.431952
give me a cool fact about new orleans,fun_fact,12.746236,15.18708
give me a fun fact about dolphin,fun_fact,10.566555,12.707894
how long does it take to prepare a lasagna,cook_time,-0.59747857,17.800556
what's a neat fact about twinkies,fun_fact,11.094055,12.829155
i need quiet; use whisper,whisper_mode,10.552695,-7.3800507
what's the cooking time for chicken alfredo,cook_time,-1.010592,17.08379
when do you think i should change my oil,oil_change_when,-4.515328,5.6506104
what do i do to change my car's oil,oil_change_how,-2.7510533,-2.682857
"i have tomatoes from tuesday, do you think those are still good",food_last,0.24880163,15.797981
tell me a funny joke about men,tell_joke,8.879587,11.027475
where do i have to be on 12/03/2019,calendar,18.63048,6.0404296
be quiet,cancel,9.876438,-6.9211636
my chinese food has sat in the fridge since friday but can i still eat it,food_last,0.41227448,15.743881
what's the latest joke you've heard,tell_joke,8.971226,10.871365
what are the most popular attractions in gatlinburg,travel_suggestion,13.524533,15.824243
what is the proper cooking time for this,cook_time,-1.213737,16.993017
can you turn off the process,cancel,10.909261,-2.9177248
what are some funny jokes,tell_joke,8.505131,11.180346
please start whisper mode,whisper_mode,11.588732,-8.555703
"ai, stop!",cancel,9.853877,-4.0675287
remind me of the date of the event called 'anniversary dinner,calendar,17.478018,5.52573
i want to change the oil in my car,oil_change_how,-2.6275933,-2.7547376
i need you to cancel my reservation for smith's at 6:15,cancel_reservation,11.326768,4.3718457
what's the shelf life for eggs in the fridge,food_last,0.734339,16.404219
take the event called surprise party off my calendar for june 2,calendar_update,17.750929,5.372727
how long can i leave pizza in the fridge,food_last,-0.67075825,15.45419
when is my car due for an oil change and lube,oil_change_when,-5.20697,5.155174
how long do i need to cook chili for,cook_time,-1.2153593,17.034071
i would like to hear a joke,tell_joke,9.065684,10.697556
"if you don't mind, please switch to whisper mode",whisper_mode,11.460902,-8.425084
figure out when my car will next need an oil change,oil_change_when,-5.1770544,5.6412835
whisper mode activate,whisper_mode,11.9829235,-8.524813
lasagna takes how long to cook,cook_time,-0.59019387,17.810051
how long until i need to change my oil,oil_change_when,-3.8648498,6.155661
schedule family dinner on my calendar on march 8,calendar_update,17.154772,5.406578
what kind of oil should i use for my current car,oil_change_how,-3.041318,-3.401014
how many miles can i drive before changing my oil,oil_change_when,-3.804536,5.7344337
"ai, please stop your current task",cancel,9.881539,-4.049315
i need to cancel my reservation for 2 at franklin's grille,cancel_reservation,11.120759,4.2667623
i want you to stop your present action,cancel,10.560029,-3.5471313
how long do you cook pasta for,cook_time,-1.0983081,17.087036
what's the funnest thing for a tourist to do in iceland,travel_suggestion,12.873288,16.154514
set 4 as the volume,change_volume,6.4302626,-9.623014
i shall remove fishing from my calendar for soccer,calendar_update,17.074984,4.477846
delete dentist from my calendar,calendar_update,18.916073,4.6262646
tell me something funny about americans,tell_joke,9.081632,12.027203
turn to volume 4,change_volume,6.299954,-9.512498
i would like the volume lower,change_volume,8.458372,-6.980085
i no longer need to go to the zoo on the 8th of this month,calendar_update,17.014473,4.7314544
i need to know how long to do a pot roast in a slow cooker,cook_time,-1.5844969,17.47942
"can you assist with an oil change, and what type of oil do i get",oil_change_how,-2.696262,-3.7168055
find instructions for how to change the oil in a 2015 passat,oil_change_how,-1.9302903,-3.786966
what does kentucky have to offer for things to do,travel_suggestion,13.493186,15.167177
how long does pizza take,cook_time,-0.9022461,15.829584
can you cancel improv class from my calendar for may 7th,calendar_update,17.943102,4.514918
i would like you to stop what you were doing,cancel,10.397371,-3.6725035
remove from calendar jesse's bbq on june 9th,calendar_update,17.266003,5.0199046
make my volume louder please,change_volume,9.185353,-7.0358915
what are some exciting things that are a must do for tourists visiting sedona,travel_suggestion,12.861221,16.146332
would you please cancel the reservations for dinner,cancel_reservation,12.120153,4.2664
can you whisper,whisper_mode,11.003194,-7.3573146
set up whisper mode,whisper_mode,11.968429,-8.579079
please stop doing what i asked,cancel,10.266656,-3.7715647
do i have anything scheduled on my calendar for next tuesday,calendar,18.107393,6.164695
i would like to do some things in phoenix,travel_suggestion,13.304871,14.970325
what kind of entertainment is available in chicago,travel_suggestion,13.2798,15.997707
how long do i boil eggs,cook_time,0.6349171,16.674067
when does pork go bad in the fridge,food_last,-1.126468,15.699335
how long does pizza take to cook,cook_time,-0.88690066,15.892281
"in seoul, what things can i do",travel_suggestion,13.007691,15.920141
what things are there to do in portland,travel_suggestion,12.97405,15.069771
keep april 2nd wide open on my calendar please,calendar_update,18.320316,4.8757553
i need you to your volume,change_volume,8.82273,-7.10104
please suggest some fun tourist activities in tokyo,travel_suggestion,12.726833,16.141256
raise volume,change_volume,8.453389,-6.803333
i want to learn the process of changing oil,oil_change_how,-1.8905038,-3.4246213
tell me a neat fact about the ocean,fun_fact,10.930491,13.3939295
go ahead and your volume,change_volume,8.756509,-7.091976
how long can pizza be in the fridge,food_last,-0.6617055,15.441871
turn down your speaker,change_volume,8.509702,-7.655422
can you tell me a few funny jokes,tell_joke,8.637501,11.082859
forget reservation at longhorn for 4,cancel_reservation,11.186926,4.5915813
go into whisper mode until the plane lands,whisper_mode,11.712467,-8.613692
increase your vocals,change_volume,8.829699,-7.430171
when am i due for an oil change,oil_change_when,-5.2040267,5.009378
can i keep rice in the fridge for 3 days,food_last,0.53879744,15.653034
immediately begin using whisper mode,whisper_mode,11.955237,-8.649639
can you cancelt the reservation i have for dinner,cancel_reservation,11.977542,4.2724986
when am i due for my next oil change,oil_change_when,-5.1806626,5.03845
when do i change my oil,oil_change_when,-4.519256,6.0089016
i won't require my reservation anymore,cancel_reservation,10.919268,5.074793
i need to know trivia on star wars,fun_fact,10.225596,13.418184
my next oil change is when,oil_change_when,-4.839012,5.197633
i'd like to hear some trivia about florida,fun_fact,10.292094,13.468137
i need my reservation to be cancelled for nugget to xiomara's restaurant,cancel_reservation,11.580984,4.357412
i want to hear a fun fact about american presidents,fun_fact,9.38363,12.199812
tell me a joke about rats,tell_joke,9.894935,12.130299
i can't hear you,change_volume,9.333097,-7.1465254
stop processing,cancel,10.911022,-2.8304431
i need buy a birthday gift for sue taken off my calendar  it is on monday or tuesday last week,calendar_update,17.867098,5.932312
when do i need to get an oil change,oil_change_when,-4.7317505,6.1101975
tell me a non-offensive joke,tell_joke,8.986114,10.906248
put the volume to 4,change_volume,6.2318096,-9.496972
"the next time i change my oil, when should it be",oil_change_when,-4.465095,5.488384
when should i get my next oil change,oil_change_when,-4.780874,5.3593154
what oil do i need and how is it changed,oil_change_how,-3.0561104,-3.813216
what's the funniest thing you know about peanuts,tell_joke,8.750063,12.117451
get rid of tuesday the 5ths dinner,calendar_update,16.981441,5.3947773
i need the cooking length for a turkey,cook_time,-1.4850798,17.576006
please show me instructions on how to change my oil,oil_change_how,-1.973006,-3.8778307
can i cancel my reservation for 4 at red robin,cancel_reservation,11.361886,3.3035238
give me instructions on how to change the oil in my car,oil_change_how,-2.262658,-2.9279687
i intend to learn how to change oil in my car,oil_change_how,-1.9780798,-3.2491252
i want to increase your volume,change_volume,8.687265,-6.881127
what's a fun fact relating to elephants,fun_fact,10.515906,12.491833
tell me when the milk will expire,food_last,0.31918803,14.199541
please talk quietly,whisper_mode,9.857275,-6.809418
can you suggest some of the most popular travel destination,travel_suggestion,13.276099,16.840288
what do i have to do on january 1st,calendar,18.623802,6.0096297
can i increase my volume,change_volume,8.621606,-6.9120116
are there any interesting activities to do in austin,travel_suggestion,13.224052,15.464966
turn up the speaker volume,change_volume,8.570387,-7.760922
tell me how long i will need to spend preparing a meat loaf dish,cook_time,-1.2931781,16.9058
whisper please,whisper_mode,11.029576,-7.358338
cancel my reservation for dinner this saturday,cancel_reservation,12.159482,4.3344464
cancel my 6:00 reservation at the cheesecake factory,cancel_reservation,12.093284,4.367424
when will i need another oil change,oil_change_when,-4.778555,5.637635
how long until my milk expires,food_last,0.19205596,14.190801
lower your volume,change_volume,8.477221,-6.9692397
how do i go about changing the oil in my car,oil_change_how,-2.6860464,-2.6578605
do i need to have my oil changed after 3000 miles,oil_change_when,-3.9689543,5.7967834
put together a list of instructions for me on how to change the oil in my car,oil_change_how,-2.216069,-2.9230704
give me step by step instructions for changing my oil,oil_change_how,-1.9967802,-3.8813243
what kind of oil do i need to use for my car,oil_change_how,-3.0960724,-3.526836
add my dentist appointment to the calendar,calendar_update,19.274582,4.756843
make me laugh with a funny joke,tell_joke,8.731792,11.479222
let's start whispering,whisper_mode,10.6395855,-7.37385
how long should i cook the cookie dough,cook_time,-1.6605589,16.420708
"you can remove the dinner party from my calendar for january 21, 2019",calendar_update,17.262455,5.2236643
at what time should i get my oil changed next,oil_change_when,-4.2674932,5.6782517
tell me a fact,fun_fact,11.297584,12.794739
can you please turn your volume down,change_volume,8.596935,-7.2766933
i want to know how to change my oil,oil_change_how,-2.424087,-4.038992
get rid of my dinner reservation,cancel_reservation,12.325061,4.363525
don't talk anymore,cancel,9.522617,-4.364964
i want to switch out of whisper mode,whisper_mode,12.277498,-8.263273
"change to whisper mode, please",whisper_mode,11.537747,-8.375643
how about you tell me a joke,tell_joke,9.200532,10.637284
what are some of the attractions in gatlinburg,travel_suggestion,13.516617,15.836002
i need you to go into whisper mode,whisper_mode,11.545844,-8.584023
what events do i have going on on march 11th,calendar,18.68675,6.153258
"hey siri, please cancel my reservation at the loft for 5",cancel_reservation,11.331355,3.628196
show me my calendar for next sunday,calendar,17.765615,6.3976693
"at which mileage, should i get my oil changed",oil_change_when,-3.942608,5.7169347
turn down your volume please,change_volume,8.552115,-7.372443
please give me some ideas of fun tourist activities to do while i am in paris,travel_suggestion,12.8843,16.105068
noodles need to cook for how long,cook_time,-1.0927919,17.056953
tell me a joke about cows,tell_joke,9.949601,12.013931
how long do i have before frozen chicken will go bad,food_last,-0.012241773,16.083809
tell me a dog joke,tell_joke,9.940585,12.031082
give me a fun fact about otters,fun_fact,10.4717045,12.570274
do you know any jokes about librarians,tell_joke,8.341329,11.029539
how long until my cereal is ruined,food_last,0.016468287,15.148835
diy oil change,oil_change_how,-2.541759,-3.8312037
i would you like to learn something interesting about bees,fun_fact,10.835798,12.315261
do i have anything on my calendar next sunday,calendar,18.005653,6.28584
help me pick a new location to travel to,travel_suggestion,13.437848,17.013199
please tell me a joke,tell_joke,9.13406,10.770732
what do i need to change the oil in my car,oil_change_how,-3.1161757,-3.4978247
bake time for brownies,cook_time,-1.9791317,16.53039
remove my reservation at outback for timmy,cancel_reservation,10.993031,4.791476
i need to know how long to cook chicken for,cook_time,-1.2592627,17.604446
is the marathon on friday added to my calendar,calendar,18.003202,6.1267715
help me learn something intriguing about turtles,fun_fact,10.27529,12.61114
let me know something funny,tell_joke,8.873686,11.841963
how long does it take to cook ham,cook_time,-1.6104939,15.999988
"ai, shut up",cancel,9.852468,-4.1203895
cancel it,cancel,11.221881,-3.729501
i want a lesson on changing my oil,oil_change_how,-1.9543558,-3.4448814
how long can i store eggs in the fridge,food_last,0.72101164,16.436718
how long should i cook a steak for,cook_time,-0.40088934,16.924164
please cancel my reservation for tim at jb's,cancel_reservation,11.1883135,4.451065
what do i have scheduled on 3/15,calendar,18.489456,6.553123
"when visiting chicago, what things can i do there",travel_suggestion,13.18612,15.944854
how to cancel,cancel,11.21087,-3.6781116
i gotta cancel my reservation for barry at red robin,cancel_reservation,11.311434,3.2166574
"stop working on it, i need something else",cancel,10.750636,-3.5402179
roughly how long can i leave bananas in the freezer before i have to throw them out,food_last,-0.39297503,15.457771
how long to i bake the brownies,cook_time,-1.9442277,16.519547
can you cancel the reservation i have at 4 pm at ruth's,cancel_reservation,11.458257,4.407777
what is the interesting trivia about human bodies,fun_fact,10.60534,12.959063
cancel event scheduled for this afternoon,calendar_update,17.78438,4.448301
what's on my calendar for the 18th of march,calendar,18.650682,6.579381
cancel my dinner reservation please,cancel_reservation,12.141281,4.3449144
tell me a joke about dogs,tell_joke,9.961121,12.000442
what have i got planned for the date of april 23,calendar,18.705116,6.6412992
i want list of tourist destination for paris,travel_suggestion,12.972801,16.351
can you tell me how to change the oil in my car,oil_change_how,-2.5012639,-2.7176301
what is the best way to remove this appointment,calendar_update,19.318398,4.630759
what are some fun tourist things to do in mumbai,travel_suggestion,12.663838,16.123236
please turn on whisper mode because i am about to be in class,whisper_mode,11.59175,-8.688653
please your volume,change_volume,8.801816,-7.05927
please abort the current task,cancel,10.827839,-3.3001697
change to something that's not whisper mode,whisper_mode,12.1642475,-8.166869
check my calendar for saturday,calendar,17.674877,6.3788404
did i put an item on the calendar to get the dog neutered,calendar,18.74457,5.320598
about how long should you cook lasagna,cook_time,-0.5995325,17.773367
do you have any monkey jokes,tell_joke,8.292574,11.098063
i no longer need my reservation with carl at umami,cancel_reservation,10.543736,4.625734
i need to remove an event from my calendar,calendar_update,17.533802,4.9282236
what do i have planned for tomorrow,calendar,17.980183,6.7128425
tell me something funny about pizza,tell_joke,8.699112,12.120884
what weight oil do i need and how do i change the oil for my chevy truck,oil_change_how,-3.079687,-3.5629
tell me a random fact,fun_fact,11.205058,12.798081
"please cancel what you are doing, i've changed my mind",cancel,10.709285,-3.6351836
what are the main attractions in gatlinburg,travel_suggestion,13.544368,15.842648
would you stop talking please,cancel,9.621564,-4.280583
speak quiet as though you were in a church,whisper_mode,9.906358,-6.997542
when would it be required for me to get my oil changed,oil_change_when,-4.6940207,6.125373
when do i have to change oil,oil_change_when,-4.5923986,6.099505
tell me what is on my calendar for may 3,calendar,18.75047,6.545318
"i can't hear you, stop whispering!",whisper_mode,10.46566,-7.3274574
"actually, cancel that",cancel,11.243022,-3.8849974
please use whisper mode,whisper_mode,11.616108,-8.495312
halt the process,cancel,10.8952465,-2.8630638
lets hear an interesting fact about funko pops,fun_fact,10.934247,12.929703
tell me a fun fact about cars,fun_fact,11.178488,12.947085
check if it is ok to eat cheese that has been in the refrigerator since last tuesday,food_last,0.15266405,15.525754
keep volume at 4 all the time,change_volume,6.26421,-9.510322
add my next doctor visit to my calendar,calendar_update,19.43224,4.7586026
switch to your whispering voice please,whisper_mode,10.638317,-7.4394317
how long will it take to cook a lasagna,cook_time,-0.5938579,17.795425
volume to whisper voice,whisper_mode,10.914803,-7.6470575
tell me something funny now,tell_joke,8.902218,11.876052
what is there to do besides drink in germany,travel_suggestion,12.949263,16.141953
i need to know how long can i keep pizza in the freezer for before it goes bad,food_last,-0.58360994,15.492164
do i have a note on the calendar for black friday,calendar,18.013847,6.214318
put cancel abc on my calendar for next thursday,calendar_update,17.90186,4.5204606
tell me all about the trivia with friends,fun_fact,10.279502,13.42136
when must i change the oil in my car,oil_change_when,-5.0412602,5.835429
cancel my reservation for 6 pm at sidetracks,cancel_reservation,11.052922,4.357886
is there a time limit on leaving pork in the fridge,food_last,-1.0740042,15.6979065
add to friday's calendar a doctor's appointment,calendar_update,19.450485,4.738163
"i don't need my reservation, cancel it",cancel_reservation,11.149211,4.428443
how long will my milk be good in the fridge,food_last,-0.11831134,14.35098
i want to be out of whisper mode,whisper_mode,12.261685,-8.608939
i want to hear you tell a joke,tell_joke,9.0615635,10.692858
pull up my calendar and tell me what i have scheduled for march 30,calendar,18.580053,6.32442
how do i change my oil,oil_change_how,-2.451231,-4.067434
add my birthday to my calendar for next month on the 5th,calendar_update,18.108692,5.875636
when is the milk date before used,food_last,0.26146635,14.122608
i put some leftover stew in the fridge and want to know how long it'll last,food_last,-0.18064901,15.8374
increase the speaker volume please,change_volume,8.894284,-7.7913504
can you see whether i have an event called amy's surprise party on my calendar,calendar,17.877811,5.5133967
what do i have planned on my calendar for next sunday,calendar,17.846651,6.555349
i want to know about tourist places for bangkok,travel_suggestion,12.89141,16.471409
"in portland, what things are there to do",travel_suggestion,13.01043,15.096767
where should i travel if i want to go to a nice beach,travel_suggestion,13.453871,17.029795
is event on my calendar,calendar,17.920664,5.394509
clear my calendar for april 20th,calendar_update,18.157024,4.6106696
change my reservation with carl at umami to canceled,cancel_reservation,10.538601,4.5553975
what is the most fun fact you know about the film industry,fun_fact,10.861873,13.011783
delete lunch with steve on friday please,calendar_update,16.966772,5.423707
go ahead and delete the doctor appointment i have scheduled for monday,calendar_update,19.370708,4.679989
can you tell me a fun fact regarding cars,fun_fact,11.212273,12.88234
tell me something cool about elephants,fun_fact,10.425304,12.453536
switch whisper mode off,whisper_mode,12.414193,-8.524322
how long do you cook a salmon,cook_time,-1.2759826,17.281145
how long does it take pork to cook,cook_time,-1.4701986,15.88756
how can i change my oil for my car,oil_change_how,-2.7229145,-2.772475
abandon the dinner reservation i made,cancel_reservation,12.3463745,4.3481855
can you cancel my reservation for dinner tomorrow,cancel_reservation,11.974721,4.209983
cancel that input,cancel,11.433458,-3.549242
how long should i cook the pasta for,cook_time,-0.9887376,17.123205
the sauce must simmer then go in the oven but for how long,cook_time,-1.3503283,16.822315
when will my oil change be due for this car,oil_change_when,-5.2096148,5.134029
what is currently on my calendar for friday the 1st,calendar,17.57697,6.499505
how long can you go between oil changes,oil_change_when,-3.8294384,6.1644645
jello should stay in the fridge for how long,food_last,-0.66019416,15.434257
put volume setting on number 4,change_volume,6.3575325,-9.591066
what’s your favorite funny joke,tell_joke,8.841071,11.043933
how long to microwave a frozen dinner,cook_time,-1.06382,16.352928
do i have anything scheduled for thursday the 14th,calendar,18.223673,6.2882223
give me instructions for an oil change,oil_change_how,-1.9497561,-3.7791772
put appointment on my calendar for tomorrow,calendar_update,19.33557,4.7965283
shut up!,cancel,9.975152,-4.1162066
can you please instruct me on the proper way to change the oil in my car,oil_change_how,-2.577772,-2.6889532
is there anything neat to do in boston,travel_suggestion,12.669191,15.734978
you need to speak softer,whisper_mode,9.708136,-6.935027
can you share a humorous joke with me,tell_joke,8.901194,10.9668665
how long until my next oil change,oil_change_when,-3.9807355,6.055345
when does the honey expire,food_last,0.29725328,14.209459
what fun is there to do in england,travel_suggestion,12.745112,16.002188
you have yo go to school on calendar,calendar,18.226603,5.998529
i want to explore a new place but don't know where i should go do you have any ideas,travel_suggestion,13.441539,17.004522
i want whisper mode to be switched off,whisper_mode,12.409883,-8.492879
how do i change my oil out and what kind should i use,oil_change_how,-2.8654573,-3.9799268
because of circumstances i don't need my reservation anymore,cancel_reservation,10.86353,5.0829134
take pat's appointment off my calendar,calendar_update,19.376139,4.6921096
go to whisper mode until this movie is over,whisper_mode,11.988942,-8.599887
exit out of whisper mode,whisper_mode,12.341987,-8.56705
im not going to dinner tonight,cancel_reservation,12.324987,4.289797
change sound setting to whisper,whisper_mode,11.95059,-8.0009775
set the volume at 4 for me please,change_volume,6.157973,-9.515778
"cancel my reservation for dinner tonight, please",cancel_reservation,12.0547,4.246309
"that's enough, don't say anymore please",cancel,9.962323,-4.3153844
does my calendar show anything for thursday the 14th,calendar,17.977423,6.2083683
i can't be loud and need you to speak more quietly,whisper_mode,9.763083,-6.9096417
this process needs to stop,cancel,10.904689,-2.8666136
"can you change the oil, with what and how",oil_change_how,-2.5254674,-3.7277768
how long should i wait before i can bake bread with homemade dough,cook_time,-1.4783001,16.295807
when does the jerky expire,food_last,0.25013915,14.249927
when should i change this oil,oil_change_when,-4.4473825,5.7832828
please make sure the volume is on 4,change_volume,6.101537,-9.430484
please use whisper,whisper_mode,10.858731,-7.529445
can you make me laugh,tell_joke,8.772433,11.650363
adjust volume setting to 4,change_volume,6.370681,-9.551872
tell me a pun,tell_joke,9.069704,11.026672
how long can i keep bison in the freezer for before it spoils,food_last,-0.44325584,15.892953
can i safely eat chicken that i've had in my fridge since monday,food_last,0.23668043,16.043488
how long do i cook chicken breast,cook_time,-1.12564,17.6747
you need to shut it,cancel,10.441874,-4.2733383
what oil do i use when changing oil and how do i do it,oil_change_how,-2.6977382,-3.9859197
"that was a mistake, undo that",cancel,11.330463,-3.7909446
tell me some things to do in phoenix,travel_suggestion,13.278975,14.998797
"go back to whisper mode, please",whisper_mode,11.476096,-8.6755295
are there any events on my calendar for march 2nd,calendar,18.672684,5.9038486
can you please lower the volume please,whisper_mode,8.508328,-7.0492554
i'd like to hear a fun fact about the nfl,fun_fact,11.272988,12.922268
whisper mode must be left,whisper_mode,11.513976,-8.541855
when do i need to change my motor oil,oil_change_when,-4.548644,6.223658
"i have had farm fresh eggs in the fridge for a few months, are they still okay to ingest",food_last,0.6855088,16.351444
steps to change car oil,oil_change_how,-2.4951172,-2.4477913
what oil do i need for my honda crv and how do i change it,oil_change_how,-3.0272021,-3.8425314
add to my friday calendar a doctor's appointment,calendar_update,19.45055,4.7249064
i would like to know how to perform an oil change,oil_change_how,-2.269595,-3.816502
i'd like to hear a lawyer joke,tell_joke,8.718303,10.8073015
"whisper mode, please",whisper_mode,11.881822,-8.381211
can you be quiet please,cancel,9.845083,-6.8577027
please increase the volume to 4,change_volume,6.0084333,-9.089829
how many miles can i drive before needing the next oil change,oil_change_when,-3.796731,5.7390656
tell me what is showing on my calendar for the 17th of march,calendar,18.783157,6.740706
what time should i leave this in the oven,cook_time,-1.4047383,16.671732
i need anniversary dinner added to my schedule for march 7,calendar_update,17.39102,5.511676
i need to cancel my reservation after all,cancel_reservation,11.126509,4.390752
provide me with ideas of things we can do in charlotte,travel_suggestion,13.6900625,15.411613
how long can i keep macaroni in the fridge before it spoils,food_last,-0.36976364,15.548141
tell me the procedure for changing oil in a car,oil_change_how,-2.5792263,-2.5955803
what is there to do in evans,travel_suggestion,13.807411,15.523656
remove my date with liz from my calendar on april 1st,calendar_update,18.147194,4.5681796
"check my calendar for march 4th 2019, please",calendar,18.809586,6.1894255
write down appointment for tomorrow on my calendar,calendar_update,19.272182,4.8795304
no more talking,cancel,9.49623,-4.4132533
add mom's birthday to my calendar on april 12,calendar_update,17.749182,5.596109
when do i need to change my oil next,oil_change_when,-4.62229,6.0504985
i want to add farm trip to my calendar for friday,calendar_update,16.55413,4.728877
can you tell me a fun fact about elephants,fun_fact,10.502391,12.543308
name some things i should do while in evans,travel_suggestion,13.868497,15.531595
how do i change the oil in my car,oil_change_how,-2.5879073,-2.649094
is there an event titled anniversary dinner on my calendar,calendar,17.530575,5.522362
"for friday, add a doctor's appointment to my calendar",calendar_update,19.47374,4.7654796
can i do a lot in nashville,travel_suggestion,13.710458,15.375398
what's the preparation time for this dish,cook_time,-1.2596533,16.97224
when should i get my oil changed,oil_change_when,-4.44693,5.7077727
what's the max time i can leave a green pepper in the fridge,food_last,-0.5994099,15.42636
give me harry potter trivia,fun_fact,10.228054,13.414958
turn up the volume,change_volume,8.4768505,-7.5401225
make the volume 4,change_volume,6.2893686,-9.621804
when is my next oil change due,oil_change_when,-5.1211376,5.082393
turn the volume up,change_volume,8.402397,-7.6045594
i'm going to need you to be quiet now please,whisper_mode,9.895238,-6.842761
change mode to whisper,whisper_mode,12.140867,-8.172749
destroy process,cancel,10.937695,-2.8183217
6 inch voices please,whisper_mode,10.713643,-7.708154
do you know of any activities in nashville,travel_suggestion,13.699958,15.385573
please put annie's baby shower on march 30 in my calendar,calendar_update,17.92335,5.421375
if i have garlic from sunday is it still fine to use,food_last,0.26737136,15.544093
how long does a roast take,cook_time,-1.6195592,17.479229
tell me everything on my calendar for may 1,calendar,18.831198,6.57374
i have what to do on wednesday,calendar,17.960377,6.7519126
find the favorite destination for traveling this year,travel_suggestion,13.420992,16.992128
remove celebrate anniversary from my calendar,calendar_update,17.449137,4.9820647
do you change the oil in your car more than once a year,oil_change_when,-4.5787168,6.634058
what do i have planned for 3/5,calendar,18.523752,6.660108
what's a fun fact about axolotls,fun_fact,10.825551,12.725462
would you tell me a joke,tell_joke,9.236414,10.5984955
"i want to bake brownies, how long do they bake for",cook_time,-1.9791906,16.508968
please stop doing that,cancel,10.256526,-3.822306
what's a nice place to visit a beautiful beach,travel_suggestion,13.462924,17.032053
do you know how to change car oil,oil_change_how,-2.612293,-2.664426
"cancel my reservation for dinner this friday, please",cancel_reservation,12.146643,4.2716303
please scratch my march 1st meeting off my calendar,calendar_update,18.337587,5.4750204
do you know any good jokes about zebras,tell_joke,9.355138,11.58741
i want to hear a joke about elephants,tell_joke,10.240366,12.28079
within what time is is fine to eat cooked tilapia kept in the fridge,food_last,0.19192806,15.588179
lets hear a fact,fun_fact,11.324667,12.770901
make sure my calendar is clear for june 1,calendar_update,18.201164,4.5703115
show me some things to do in gatlinburg,travel_suggestion,13.527946,15.772184
whisper mode off,whisper_mode,12.39495,-8.603643
i need you to increase your speaker volume,change_volume,8.869082,-7.768488
could i cancel my reservations,cancel_reservation,10.989489,4.362096
give me a fun fact about koala,fun_fact,10.540294,12.569226
do you know any jokes,tell_joke,8.346054,11.054784
limit your volume,change_volume,8.5074005,-6.811812
how often should you get an oil change,oil_change_when,-4.536671,6.673905
how long can i keep a ham in the freezer,food_last,-0.8310825,15.83268
what appointments do i have tomorrow after 1:00pm,calendar,19.02108,5.435089
i wanna hear something funny,tell_joke,8.913072,11.759575
do i have any appoints set for my calendar april 3rd,calendar,18.675827,5.577885
what is expire of milk,food_last,0.25727513,14.117759
"my oil seems pretty black, does that mean i should change it",oil_change_when,-4.577761,5.8165116
how long should i cook the steak for,cook_time,-0.43918362,16.969196
how long will it take me to make baked chicken,cook_time,-1.1179801,17.48735
"please add to my calendar for the staff meeting that is scheduled on march 1, 2019 at 10 am",calendar_update,18.803051,5.1937294
can you tell a joke,tell_joke,9.208336,10.643038
do you have any funny jokes you can tell,tell_joke,8.334092,11.163327
tell me a fun fact about mt everest,fun_fact,11.492738,13.292755
i need your volume increased,change_volume,8.714084,-6.923972
tell me something interesting about bees,fun_fact,10.8500185,12.4108925
how long is the chicken gonna take,cook_time,-1.1451322,17.583767
when is my oil change expected,oil_change_when,-4.8216724,5.386435
please tell me an interesting tidbit about the roman empire,fun_fact,10.113149,13.217001
rescind,cancel,11.293531,-3.7700417
tell me something interesting about dogs,fun_fact,10.29356,12.1532545
the speaker volume needs to be increased,change_volume,8.913983,-7.7836328
on the 26th what is on the table for my calendar,calendar,18.361427,6.545547
how long should i boil eggs,cook_time,0.6522375,16.652592
what appointments do i have on thursday the 14th,calendar,18.656261,5.6981006
what's a fun fact about elephants,fun_fact,10.491929,12.504726
let's hear a joke from you please,tell_joke,9.110172,10.65206
what are some of sweden's best sights,travel_suggestion,13.041262,16.402586
how long should i spend preparing roast beef,cook_time,-1.6091154,17.428009
tell me a few facts about cats,fun_fact,10.012997,12.516798
could you cancel my reservation for winters at the palace tonight,cancel_reservation,11.48405,4.304764
what does my schedule look like for april 1,calendar,18.63781,6.0338335
help me figure out how to change my oil,oil_change_how,-2.5033758,-4.084849
how many days before milk expire,food_last,0.2040763,14.165797
can i cancel my reservations,cancel_reservation,11.004955,4.330312
please go ahead and increase your speaker volume,change_volume,8.888427,-7.828051
can you tell me about the best tourist attractions in sweden,travel_suggestion,13.017014,16.356506
how long does it take to boil an egg,cook_time,0.62447745,16.69698
end my reservation with carl at umami,cancel_reservation,10.536234,4.577691
can you tell me some dog jokes,tell_joke,9.963052,11.95471
when do ribs expire,food_last,0.12068964,14.704548
get rid of my 2 pm reservation at ruth's steakhouse,cancel_reservation,11.851871,4.484157
please turn on whisper voice,whisper_mode,11.2875,-7.984953
do i have any calendars set for may 12th,calendar,18.534992,5.9436474
